duration;f1_test;f1_train;roc_auc;model;dataset;variables;sampler;cv;TN;FP;FN;TP
0,02827596664428711;0,5947521865889213;0,5815695213285575;0,8574628868746516;LDA;LabelEncoding;Variables Filtradas (f1);;1;0,4331615925058548;0,05152224824355972;0,2571093520961595;0,2908238053356787
0,03620481491088867;0,57396449704142;0,5855562784645413;0,8391282803047508;LDA;LabelEncoding;Variables Filtradas (f1);;2;0,4331615925058548;0,05152224824355972;0,2571093520961595;0,2908238053356787
0,03539299964904785;0,6499999999999999;0,576594345825115;0,8652984535337476;LDA;LabelEncoding;Variables Filtradas (f1);;3;0,4331615925058548;0,05152224824355972;0,2571093520961595;0,2908238053356787
0,04717683792114258;0,5426829268292683;0,5878159429682437;0,8420494626547647;LDA;LabelEncoding;Variables Filtradas (f1);;4;0,4331615925058548;0,05152224824355972;0,2571093520961595;0,2908238053356787
0,03747200965881348;0,5454545454545455;0,591704471808166;0,8077452187134746;LDA;LabelEncoding;Variables Filtradas (f1);;5;0,4331615925058548;0,05152224824355972;0,2571093520961595;0,2908238053356787
0,03517603874206543;0,5930232558139535;0,5808344198174706;0,831514599861397;LDA;LabelEncoding;Variables Filtradas (f1);;6;0,4331615925058548;0,05152224824355972;0,2571093520961595;0,2908238053356787
0,034912109375;0,5789473684210527;0,5842550422901758;0,8215124277247385;LDA;LabelEncoding;Variables Filtradas (f1);;7;0,4331615925058548;0,05152224824355972;0,2571093520961595;0,2908238053356787
0,044489145278930664;0,5756676557863502;0,5883116883116883;0,8262187238179957;LDA;LabelEncoding;Variables Filtradas (f1);;8;0,4331615925058548;0,05152224824355972;0,2571093520961595;0,2908238053356787
0,040428876876831055;0,5662650602409639;0,5862853428664283;0,8294700609388326;LDA;LabelEncoding;Variables Filtradas (f1);;9;0,4331615925058548;0,05152224824355972;0,2571093520961595;0,2908238053356787
0,04225897789001465;0,5531914893617023;0,5786974219810042;0,8500505853447029;LDA;LabelEncoding;Variables Filtradas (roc_auc);;0;0,43492738877069653;0,04365923596337064;0,28549618320610687;0,2851908396946565
0,04102492332458496;0,5882352941176471;0,5714285714285715;0,8695311048252224;LDA;LabelEncoding;Variables Filtradas (roc_auc);;1;0,43492738877069653;0,04365923596337064;0,28549618320610687;0,2851908396946565
0,039669036865234375;0,5599999999999999;0,5787868519146053;0,8430821960233725;LDA;LabelEncoding;Variables Filtradas (roc_auc);;2;0,43492738877069653;0,04365923596337064;0,28549618320610687;0,2851908396946565
0,03921699523925781;0,6279069767441859;0,5684138869979578;0,8584745937687115;LDA;LabelEncoding;Variables Filtradas (roc_auc);;3;0,43492738877069653;0,04365923596337064;0,28549618320610687;0,2851908396946565
0,039665937423706055;0,5499999999999999;0,5750255188839741;0,8449197860962566;LDA;LabelEncoding;Variables Filtradas (roc_auc);;4;0,43492738877069653;0,04365923596337064;0,28549618320610687;0,2851908396946565
0,047894954681396484;0,5535714285714286;0,5807978363759297;0,8146288232191065;LDA;LabelEncoding;Variables Filtradas (roc_auc);;5;0,43492738877069653;0,04365923596337064;0,28549618320610687;0,2851908396946565
0,04068899154663086;0,5723076923076923;0,5781990521327014;0,8443612366698042;LDA;LabelEncoding;Variables Filtradas (roc_auc);;6;0,43492738877069653;0,04365923596337064;0,28549618320610687;0,2851908396946565
0,03906393051147461;0,573170731707317;0,5766621438263229;0,8271289525129553;LDA;LabelEncoding;Variables Filtradas (roc_auc);;7;0,43492738877069653;0,04365923596337064;0,28549618320610687;0,2851908396946565
0,0390009880065918;0,5443425076452598;0,5815363881401617;0,8356313160045097;LDA;LabelEncoding;Variables Filtradas (roc_auc);;8;0,43492738877069653;0,04365923596337064;0,28549618320610687;0,2851908396946565
0,039804935455322266;0,5786163522012578;0,5750169721656484;0,8432332938166843;LDA;LabelEncoding;Variables Filtradas (roc_auc);;9;0,43492738877069653;0,04365923596337064;0,28549618320610687;0,2851908396946565
